화장실명,소재지도로명주소,비상벨설치여부,개방시간상세,male,female
조원1동행정복지센터,경기도 수원시 장안구 경기도 수원시 장안구 금당로 56(조원동),Y,평일 09:00~18:00,1,0
조원,경기도 수원시 장안구 금당로38번길7(조원동),Y,00:00~00:00,1,0
제14호문화,경기도 수원시 권선구 평동 183,Y,00:00~00:00,1,1
정자문화,경기도 수원시 장안구 이목로 24-25(정자1동),Y,00:00~00:00,1,1
정자3동행정복지센터,경기도 수원시 장안구 대평로85(정자동),Y,평일 09:00~19:00,1,2
정자2동행정복지센터,경기도 수원시 장안구 송정로24번길 34(정자동),Y,평일 09:00~18:00,1,1
정자1동행정복지센터,경기도 수원시 장안구 정자로130번길 209(정자동),Y,평일 09:00~18:00,1,1
정다운,경기도 수원시 영통구 영통구 광교호수로 127(하동),Y,00:00~00:00,0,1
전망좋은,경기도 수원시 팔달구 팔달산로 228(남창동),Y,00:00~00:00,1,0
전망대,경기도 수원시 영통구 광교호수로 127(하동),Y,00:00~00:00,1,1
재미난밭,경기도 수원시 영통구 광교호수로 127(하동),N,00:00~00:00,1,1
재난안전본부(남부119안전센터),"경기도 수원시 권선구 동수원로 286, 수원남부소방서 (권선동)",N,09:00~18:00,1,1
장안문지구대,경기도 수원시 장안구 송정로 113(조원동),N,00:00~00:00,1,0
장안문,경기도 수원시 팔달구 정조로905번길8(장안동),Y,00:00~00:00,1,1
장안구청,경기도 수원시 장안구 송원로 101(조원동),N,평일 09:00~18:00,7,7
장안구보건소,경기도 수원시 장안구 송원로 101(조원동),Y,평일 09:00~18:00,1,1
장안공원,경기도 수원시 장안구 팔달로238 (영화동),N,00:00~00:00,1,0
자작나무쉼터,경기도 수원시 영통구 영통구 광교호수로 127(하동),Y,00:00~00:00,1,1
경기도수원교육지원청 1층,경기도 수원시 장안구 경수대로 792(영화동),Y,9:00~18:00,1,1
경기도건설본부,경기도 수원시 권선구 칠보로1번길 20(금곡동),N,09:00~18:00,1,1
경기도 교육청 청사,경기도 수원시 장안구 조원로 18(조원동),N,평일 09:00~18:00,1,0
경기남부보훈지청 별관,경기도 수원시 장안구 조원로8(영화동),N,평일 09:00~18:00,3,3
경기남부보훈지청,경기도 수원시 장안구 조원로8(영화동),Y,평일 09:00~18:00,2,0
갤러리아 광교,경기도 수원시 영통구 광교중앙로 124(하동),Y,10:30~20:00,11,11
SK청솔노인복지관 3층,경기도 수원시 장안구 장안로 174번지(정자동),Y,07:00~21:00,1,1
SK청솔노인복지관 2층,경기도 수원시 장안구 장안로 174번지(정자동),Y,07:00~21:00,1,1
SK청솔노인복지관 1층,경기도 수원시 장안구 장안로 174번지(정자동),N,07:00~21:00,1,1
NC수원 터미널점,"경기도 수원시 권선구 경수대로 270, 터미널동, 할인점동 (권선동)",Y,10:00~21:00,1,1
입북동행정복지센터,경기도 수원시 권선구 입북로 17(입북동),Y,평일 09:00~18:00,0,1
일월도서관,"경기도 수원시 장안구 일월천로 77, 일월도서관 (천천동)",N,09:00~18:00,1,1
일월,경기도 수원시 권선구 구운동56-1(일월공원),Y,00:00~00:00,1,0
인도래작은도서관,경기도 수원시 팔달구 장다리로 258(인계동),N,매 09:00~18:00(매주 월요일 휴무),1,1
이춘택병원,경기도 수원시 팔달구 매산로 138 (교동),N,09:00~18:00,1,1
이마트 트레이더스 수원점,경기도 수원시 영통구 삼성로 2(신동),Y,10:00~23:.00,1,1
이마트 수원점,경기도 수원시 권선구 경수대로 270(권선동),N,10:00~23:.00,1,1
이마트 서수원점,경기도 수원시 권선구 수인로 291(구운동),N,10:00~23:.00,1,1
이마트 광교점,경기도 수원시 영통구 광교로 191(이의동),N,10:00~23:.00,1,1
율천파출소,경기도 수원시 장안구 서부로 2124(율전동),N,00:00~00:00,1,0
율전,경기도 수원시 장안구 서부로2142(율전동),Y,00:00~00:00,1,1
윌스기념병원,"경기도 수원시 팔달구 경수대로 437, 윌스기념병원 (인계동)",Y,09:00~18:00,1,1
원천호수,경기도 수원시 영통구 광교호수로 127(하동),N,00:00~00:00,1,1
원천동행정복지센터,경기도 수원시 영통구 중부대로 339(원천동),N,평일 09:00~18:00,1,2
황골마을주공1단지,경기도 수원시 영통구 영통로 498,Y,00:00~00:00,1,1
센트럴프라자,경기도 수원시 영통구 센트럴타운로 106,N,00:00~00:00,1,1
화서시장,경기도 수원시 팔달구 동말로68번길 15,N,06:00~22:00,0,1
현대홈타운(제2상가)(구 매탄시장),경기도 수원시 영통구 권광로 260번길 36(매탄동),Y,00:00~00:00,0,1
하이디프라자,경기도 수원시 권선구 곡선로49번길2(곡반정동),N,06:00~22:00,0,1
풍성프라자,경기도 수원시 팔달구 덕영대로 693(화서동),N,00:00~00:00,1,1
진성프라자,경기도 수원시 영통구 태장로 54번길 92(망포동),N,00:00~00:00,1,1
지동시장,경기도 수원시 팔달구 팔달문로 19(지동),N,06:00~22:00,1,0
정자시장,경기도 수원시 장안구 장안로 89번길 47,N,00:00~00:00,1,1
우만솔밭,경기도 수원시 팔달구 아주로 35(우만2동),Y,00:00~00:00,1,1
우만2동행정복지센터,경기도 수원시 팔달구 중부대로207번길 33(우만동),Y,평일 09:00~18:00,1,1
우만1동행정복지센터,경기도 수원시 팔달구 세지로406(우만동),Y,평일 09:00~18:00,3,3
올림피아,경기도 수원시 권선구 효원로 256번길(권선동),Y,00:00~00:00,1,1
오목호수,경기도 수원시 권선구 오목천동 1171,Y,00:00~00:00,1,1
오목내,경기도 수원시 권선구 서부로 1433-3(고색동),Y,00:00~00:00,1,1
영화동행정복지센터,경기도 수원시 장안구 수성로382번길 24(영화동),N,평일 09:00~18:00,1,1
영화동공영주차장,경기도 수원시 장안구 수설로382번길 30(영화동),Y,00:00~00:00,1,1
영화동 복합문화공간,경기도 수원시 장안구 정조로922번길 13(영화동),Y,00:00~00:00,1,1
영통지구대,경기도 수원시 영통구 청명로92(영통동),N,00:00~00:00,1,1
영통역 화장실,경기도 수원시 영통구 봉영로 1560 지하 1층 (영통동),N,20시간,1,1
영통도서관,경기도 수원시 영통구 청명로 151(영통동),N,"07:00~23:00(둘째, 네째주 월요일 휴무)",4,4
영통구청,경기도 수원시 영통구 효원로 407(매탄동),N,평일 09:00~18:00,1,1
영통구보건소,경기도 수원시 영통구 영통로 396(영통동),Y,평일 09:00~18:00,2,3
영통3동행정복지센터,경기도 수원시 영통구 반달로 105(영통동),Y,평일 09:00~18:00,1,1
영통2동행정복지센터,경기도 수원시 영통구 영통로217번길 12(영통동),Y,평일 09:00~18:00,1,1
영통1동행정복지센터,경기도 수원시 영통구 봉영로1759번길 23(영통동),N,평일 09:00~18:00,1,1
염원,경기도 수원시 팔달구 동수원로335(인계동),Y,00:00~00:00,1,0
일담타워,경기도 수원시 권선구 금곡로118번길 10 (금곡동),Y,00:00~00:00,1,1
월드스퀘어,경기도 수원시 영통구 센트럴타운로 107(이의동),Y,00:00~00:00,1,1
에코스테이,경기도 수원시 권선구 호매실로 21-51,Y,00:00~00:00,2,0
아이파크시티,경기도 수원시 권선구 동수원로 177번길40(권선동),N,06:00~22:00,1,1
송림빌딩,경기도 수원시 팔달구 중부대로 177(우만동),Y,00:00~00:00,1,1
세창빌딩,경기도 수원시 장안구 천천로 233(이목동),Y,06:00~22:00,2,0
상공회의소,경기도 수원시 장안구 수성로 311(정자동),Y,9시간,1,1
양벌도서관,경기도 광주시 양벌로 195-25,Y,09:00~22:00,1,1
광주터미널 상가 화장실,경기도 광주시 광주대로 30,N,04:00~23:00,1,1
황백빌딩,경기도 광주시 광주대로 35,N,09:00~22:00,1,1
성원프라자 1동,경기도 광주시 태봉로 51,N,06:00~21:00,1,0
광주프라자,경기도 광주시 광주대로 53,N,09:00~22:00,8,8
대광프라자,경기도 광주시 장지1길 28,N,08:00~20:00,1,1
태현멀티플랙스,경기도 광주시 중앙로 89,N,00:00~00:00,4,4
태경빌딩,경기도 광주시 고불로 94,N,08:00~21:00,1,1
광주역우방아이유쉘2단지 상가동,경기도 광주시 청석로 72,N,08:00~20:00,5,5
에듀프라자,경기도 광주시 태전동로 21,N,00:00~00:00,1,1
메디프라자,경기도 광주시 태전동로 23,N,00:00~00:00,1,1
태전프라자,경기도 광주시 태전동로 29,Y,00:00~00:00,1,1
스카이가든,경기도 광주시 태전중앙로 20,Y,08:00~22:00,1,1
MK빌딩,경기도 광주시 문형산길47번길 76,N,06:00~21:00,1,0
부국빌딩,경기도 광주시 파발로151번길 5-5,Y,08:00~20:00,4,4
갤러리아 플라자,경기도 광주시 역동로 5,Y,00:00~00:00,1,0
한국전력 광주지사 사옥,경기도 광주시 역동로 13,Y,09:00~18:00,1,1
상용프라자,경기도 광주시 태봉로43번길 10,N,00:00~00:00,4,0
한양프라자,경기도 광주시 태성로 130-1,Y,00:00~00:00,1,1
스마트앤타워,경기도 광주시 곤지암읍 곤지암로11번길 62,N,00:00~00:00,1,1
태전 퍼스트센트힐 1동,경기도 광주시 태전중앙1길 5,N,00:00~00:00,2,2
디에이치타워,경기도 광주시 광주대로55번길 21,Y,09:00~18:00,1,1
서원프라자3,경기도 광주시 벼루개로 36,Y,06:00~24:00,1,1
더샵오포센트럴포레 상가,경기도 광주시 태성3로 13,Y,00:00~00:00,1,0
이찬빌딩,경기도 광주시 광주역6로 2,Y,06:00~24:00,4,4
(주)소다,경기도 광주시 청석로 288-10,N,09:00~18:00,4,4
현대해상 하이비전센터,경기도 광주시 도척면 마도로 112-51,N,00:00~00:00,1,1
한사랑마을,경기도 광주시 초월읍 산수로554번길 59-14,Y,09:00~16:00,1,0
작은안나의집,경기도 광주시 도척면 도척로 882-9,Y,09:00~18:00,1,0
서울장신대학교,경기도 광주시 경안로 145,Y,00:00~00:00,10,11
향림재활원,경기도 광주시 곤지암읍 광여로 555-58,N,00:00~00:00,2,2
동원대학,경기도 광주시 곤지암읍 경충대로 26,N,00:00~00:00,4,2
동현학교,경기도 광주시 곤지암읍 광여로 555-55,N,08:50~16:50+토일미개방,3,3
한사랑학교,경기도 광주시 초월읍 산수로554번길 59-12,N,09:00~16:00,7,7
오크힐스 광주 요양원,경기도 광주시 매자리길 94-60,Y,00:00~00:00,0,2
선한빛요양병원,경기도 광주시 경충대로1926번길 119,Y,00:00~00:00,1,1
따뜻한 요양원,경기도 광주시 목동길 57-1,Y,00:00~00:00,1,1
노아요양원,경기도 광주시 양촌길 185,Y,00:00~00:00,1,1
성심요양병원,경기도 광주시 중앙로349번길 25,Y,08:00~17:00,2,0
박달복합청사,경기도 안양시 만안구 박달로 470 (박달동),Y,06:00~21:00,5,0
석수공영차고지,"경기도 안양시 만안구 일직로 119, 안양시내버스공영차고지 (석수동)",Y,00:00~00:00,2,2
호계체육관,"경기도 안양시 동안구 귀인로80번길 52, 호계체육관 (호계동)",N,09:00~22:00,3,3
중앙시장 상인회관 공중화장실,경기도 안양시 만안구 냉천로185번길 8 (안양동),Y,00:00~00:00,1,1
남부시장 공중화장실,경기도 안양시 만안구 장내로140번길 51 (안양동),Y,00:00~00:00,1,0
한가람어린이공원,경기도 안양시 동안구 관양동 1586-3,Y,00:00~00:00,1,1
백두프라자 개방화장실,"경기도 안양시 동안구 평촌대로217번길 27, 백두프라자 (호계동)",N,00:00~00:00,1,1
안양새물공원,경기도 안양시 만안구 석천로 1 (박달동),Y,00:00~00:00,1,1
비산체육공원화장실,"경기도 안양시 동안구 평촌대로 489-29, 관리동 (비산동)",N,00:00~00:00,1,1
삼덕도서관 화장실,"경기도 안양시 만안구 병목안로 58, 안양시립삼덕도서관 (안양동)",Y,09:00~18:00,4,4
박달시장 공중화장실,경기도 안양시 만안구 양화로 132-3 (박달동),Y,00:00~00:00,1,0
관양시장 공중화장실,경기도 안양시 동안구 관평로336번길 31 (관양동),Y,07:00~20:00,1,0
서조체육시설다목적구장 화장실,경기도 안양시 만안구 삼봉로 158 (박달동),N,05:00~24:00,1,1
안양새물공원 축구장,경기도 안양시 만안구 석천로 1 (박달동),Y,00:00~00:00,1,0
소나무요양원,경기도 광주시 광남안로 81,Y,09:00~18:00,1,1
남한산성도립공원 행궁,경기도 광주시 남한산성로 784-17,N,00:00~00:00,1,1
남한산성도립공원 로터리소공원,경기도 광주시 남한산성로 763-28,N,00:00~00:00,1,1
남한산성도립공원 중앙주차장,경기도 광주시 남한산성로 743-1,N,00:00~00:00,1,1
남한산성도립공원 역사관,경기도 광주시 남한산성로 731-13,N,00:00~00:00,1,1
남한산성도립공원 하행선주차장,경기도 광주시 남한산성로 619-1,N,00:00~00:00,1,1
남한산성도립공원 불당리주차장,경기도 광주시 불당길 26ㅡ7,N,00:00~00:00,0,1
곤지암휴게소(하행선) 화장실,경기도 광주시 곤지암읍 만삼로 270,N,00:00~00:00,1,1
중대졸음쉼터,경기도 광주시 중대동 248-1,Y,00:00~00:00,1,1
태전졸음쉼터,경기도 광주시 중대동 24-1,Y,00:00~00:00,1,1
경기광주역 화장실,경기도 광주시 광주역로 10,Y,05:00~23:50,1,1
삼동역 화장실,경기도 광주시 순암로 451,Y,05:00~23:50,1,1
초월역 화장실,경기도 광주시 초월읍 경충대로 1066,Y,05:30~23:00,1,1
곤지암역 화장실,경기도 광주시 곤지암읍 곤지암천로 333,Y,05:00~23:50,1,1
태전 국민체육센터,경기도 광주시 벼루개길42번길 20,Y,06:00 ~ 22:00,5,5
능평스포츠센터,경기도 광주시 창뜰아랫길 14-3,Y,(평일)06:00~22:00+(주말)09:00~18:00,3,3
광주시 워터파크,경기도 광주시 청석로 73,Y,05:00~23:00,3,3
퇴촌면 공설운동장 화장실,경기도 광주시 퇴촌면 천진암로 297,Y,00:00~00:00,1,1
남한산성아트홀,경기도 광주시 회안대로 891,N,09:00~18:00,2,2
목현천변 도자기 화장실,경기도 광주시 파발로 174,Y,00:00~00:00,1,1
역동주차장내 공중화장실,경기도 광주시 역동로 9,Y,00:00~00:00,1,1
경안시장 공영주차장 공중화장실,경기도 광주시 중앙로 103-5,Y,00:00~00:00,1,1
보건소앞버스정류장 공중화장실,경기도 광주시 파발로 192,Y,00:00~00:00,1,1
목현천변 산책로 공중화장실,경기도 광주시 이배재로 140,Y,00:00~00:00,1,1
이마트창고뒤 자전거도로 화장실,경기도 광주시 오포읍 회안대로 224-11,Y,00:00~00:00,1,1
문형구장 화장실,경기도 광주시 보뚱치길130번길 16-22,Y,00:00~00:00,1,1
민속공원 화장실,경기도 광주시 마루들길 132-12,Y,00:00~00:00,1,1
능평레포츠시설 화장실,경기도 광주시 오포로 156,Y,00:00~00:00,0,1
경안천변 산책로 화장실,경기도 광주시 양촌길 26-45,Y,00:00~00:00,1,1
오포1동행정복지센터,경기도 광주시 오포읍 오포로859번길 29,N,09:00~18:00,3,3
광남2동행정복지센터,경기도 광주시 태봉로 45,N,09:00~18:00,0,1
남종면행정복지센터 열린화장실,경기도 광주시 남종면 분원길9,N,09:00~18:00,1,1
분원리 열린화장실,경기도 광주시 남종면 산수로 1633-15,Y,00:00~00:00,1,1
광주시청,경기도 광주시 행정타운로 50,N,06:00~00:00,12,12
광주시보건소,경기도 광주시 파발로 194,N,09:00~18:00,1,1
탄벌동행정복지센터,경기도 광주시 탄벌길6,N,09:00~18:00,2,0
곤지암읍 공영주차장,경기도 광주시 곤지암읍 경충대로 612,N,00:00~00:00,2,1
곤지암읍행정복지센터,경기도 광주시 곤지암읍 광여로 59,N,09:00~18:00,3,3
남한산성면행정복지센터,경기도 광주시 남한산성면 남한산성로 2,N,14시간,1,1
번천공중화장실,경기도 광주시 남한산성면 해공로 1,Y,00:00~00:00,1,1
송정동행정복지센터,경기도 광주시 광주대로 216,Y,09:00~18:00,1,1
도평리 친수공간 공중화장실,경기도 광주시 초월읍 현산로 130-24,Y,00:00~00:00,1,1
쌍동리 친수공간 공중화장실,경기도 광주시 초월읍 경충대로1098번길 34,Y,04:00~00:00,1,1
서하리 토마루판매장 공중화장실,경기도 광주시 초월읍 해공로 551,Y,00:00~00:00,1,1
경안천누리길(서하리) 공중화장실,경기도 광주시 초월읍 해공로 549-41,Y,00:00~00:00,1,1
광동리하수처리장 화장실,경기도 광주시 퇴촌면 천진암로 311,Y,00:00~00:00,0,1
퇴촌면행정복지센터,경기도 광주시 퇴촌면 탑골길 6,N,09:00~21:00,1,1
청석공원 인라인스케이트장 화장실,경기도 광주시 파발로 74,Y,00:00~00:00,1,1
청석공원 먹보한우 쪽 화장실,경기도 광주시 청석로 245,Y,00:00~00:00,1,1
